HGNC symbol,Gene stable ID
,ENSG00000302600
,ENSG00000302636
,ENSG00000288041
HDAC9,ENSG00000048052
LINC02599,ENSG00000233858
,ENSG00000302657
,ENSG00000284959
,ENSG00000302699
CASC9,ENSG00000249395
,ENSG00000297291
,ENSG00000297292
,ENSG00000302701
,ENSG00000234699
,ENSG00000297306
,ENSG00000302716
,ENSG00000285630
,ENSG00000302722
,ENSG00000230526
,ENSG00000302724
,ENSG00000230676
,ENSG00000234640
TLX1NB,ENSG00000236311
,ENSG00000293706
LINC02153,ENSG00000253199
,ENSG00000302742
,ENSG00000293712
,ENSG00000302772
,ENSG00000237062
,ENSG00000248540
,ENSG00000302872
,ENSG00000233516
ROBO1,ENSG00000169855
,ENSG00000297383
,ENSG00000302946
CERNA3,ENSG00000253603
,ENSG00000293738
,ENSG00000302635
,ENSG00000286686
,ENSG00000302969
,ENSG00000302673
,ENSG00000302691
,ENSG00000297384
,ENSG00000247970
,ENSG00000303032
,ENSG00000297387
,ENSG00000258740
,ENSG00000303045
,ENSG00000289592
LINC01231,ENSG00000236511
PLCE1-AS1,ENSG00000268894
,ENSG00000303615
,ENSG00000258594
,ENSG00000253821
,ENSG00000302861
MIR874,ENSG00000216009
,ENSG00000293796
,ENSG00000200235
MIR3655,ENSG00000284325
AGBL1-AS1,ENSG00000260125
PCDHA4,ENSG00000204967
,ENSG00000302864
,ENSG00000297403
,ENSG00000303106
,ENSG00000258820
,ENSG00000297415
,ENSG00000303195
C10orf71-AS1,ENSG00000236208
,ENSG00000303212
,ENSG00000303215
,ENSG00000303621
GABRG3-AS1,ENSG00000228740
,ENSG00000303217
,ENSG00000303661
,ENSG00000289580
,ENSG00000293610
,ENSG00000225570
OR5P3,ENSG00000182334
SAP18P2,ENSG00000223873
LINC00640,ENSG00000258479
RNU6ATAC19P,ENSG00000221023
MRPL45P1,ENSG00000232508
HPS5,ENSG00000110756
,ENSG00000283262
,ENSG00000297439
RNU6-1168P,ENSG00000212133
,ENSG00000279011
RNU6-1007P,ENSG00000252395
,ENSG00000297443
,ENSG00000279755
RPL38P6,ENSG00000224291
,ENSG00000278874
,ENSG00000228021
,ENSG00000285907
,ENSG00000303754
,ENSG00000280016
FOXI3,ENSG00000214336
,ENSG00000293972
,ENSG00000303772
MARCHF6,ENSG00000145495
,ENSG00000294045
,ENSG00000303788
,ENSG00000294049
SPMIP9,ENSG00000172073
,ENSG00000303791
,ENSG00000294055
,ENSG00000286837
,ENSG00000294065
,ENSG00000303852
,ENSG00000294066
,ENSG00000303874
,ENSG00000253363
MUC22,ENSG00000229126
,ENSG00000287973
,ENSG00000293549
RPIA,ENSG00000153574
,ENSG00000266626
LINC01220,ENSG00000259687
LINC02948,ENSG00000253182
NPIPP1,ENSG00000188599
MIR6511B2,ENSG00000283346
,ENSG00000207294
MIR3180-4,ENSG00000264115
,ENSG00000291275
,ENSG00000294083
,ENSG00000290984
MIR4436A,ENSG00000265510
,ENSG00000259822
,ENSG00000297481
IGKC,ENSG00000211592
SPINT1-AS1,ENSG00000261183
,ENSG00000303235
SRCAP,ENSG00000080603
IGKJ5,ENSG00000211593
,ENSG00000302903
IGKJ4,ENSG00000211594
EMX2OS,ENSG00000229847
LINC00519,ENSG00000258955
IGKJ3,ENSG00000211595
,ENSG00000303950
LMO3,ENSG00000048540
,ENSG00000303250
,ENSG00000303251
,ENSG00000294188
IGKJ2,ENSG00000211596
,ENSG00000258902
,ENSG00000287108
IGKJ1,ENSG00000211597
IGKV4-1,ENSG00000211598
MINDY2-DT,ENSG00000245975
,ENSG00000289340
NTNG1,ENSG00000162631
GMCL1,ENSG00000087338
,ENSG00000258942
,ENSG00000297515
PRSS30P,ENSG00000172460
,ENSG00000297524
,ENSG00000294319
FLYWCH2,ENSG00000162076
,ENSG00000238258
,ENSG00000294324
FLRT2-AS1,ENSG00000205562
,ENSG00000297547
,ENSG00000259188
,ENSG00000287278
,ENSG00000302945
,ENSG00000258945
LINC00911,ENSG00000259107
,ENSG00000294403
,ENSG00000303965
,ENSG00000303278
,ENSG00000253632
,ENSG00000303281
SPATA8-AS1,ENSG00000259282
,ENSG00000302997
NPW,ENSG00000183971
,ENSG00000297589
,ENSG00000303297
,ENSG00000297592
,ENSG00000230030
LINC02286,ENSG00000258098
,ENSG00000294442
,ENSG00000294452
,ENSG00000297604
,ENSG00000259704
LINC00865,ENSG00000232229
,ENSG00000275381
RPL23AP92,ENSG00000270723
SNRNP27,ENSG00000124380
NPIPB9,ENSG00000196993
C3orf49,ENSG00000163632
,ENSG00000303983
,ENSG00000303990
,ENSG00000288964
,ENSG00000303419
,ENSG00000258857
,ENSG00000289415
,ENSG00000303422
NPIPB12,ENSG00000169203
,ENSG00000303438
,ENSG00000303441
,ENSG00000304010
,ENSG00000233616
C8orf34-AS1,ENSG00000248801
,ENSG00000303472
,ENSG00000303019
SPATA8,ENSG00000185594
,ENSG00000303035
OR5H15,ENSG00000233412
,ENSG00000303039
,ENSG00000303478
,ENSG00000297645
ADGB,ENSG00000118492
,ENSG00000303496
,ENSG00000286442
,ENSG00000303055
KCNMB2,ENSG00000197584
,ENSG00000303107
ANKRD65,ENSG00000235098
MXD1,ENSG00000059728
,ENSG00000303133
,ENSG00000297655
,ENSG00000303512
,ENSG00000303524
,ENSG00000304067
,ENSG00000303153
,ENSG00000303539
,ENSG00000304111
,ENSG00000303162
,ENSG00000303639
,ENSG00000304137
,ENSG00000258377
,ENSG00000304139
,ENSG00000297660
,ENSG00000258843
,ENSG00000303651
,ENSG00000289853
NOL3,ENSG00000140939
,ENSG00000288762
,ENSG00000303675
SIRLNT,ENSG00000253802
,ENSG00000303678
GTF2H1,ENSG00000110768
,ENSG00000294486
,ENSG00000303682
,ENSG00000291301
LINC01375,ENSG00000226159
,ENSG00000303685
PWRN4,ENSG00000260232
,ENSG00000303694
ANKRD33B,ENSG00000164236
,ENSG00000297689
SNAP47,ENSG00000143740
,ENSG00000297703
,ENSG00000297715
,ENSG00000297723
,ENSG00000273107
,ENSG00000297750
ANKRD33B-AS1,ENSG00000250106
SRGAP3,ENSG00000196220
,ENSG00000251196
TOX-DT,ENSG00000167912
,ENSG00000251548
,ENSG00000288874
,ENSG00000254192
,ENSG00000297769
SLIT3,ENSG00000184347
,ENSG00000294547
RNF212,ENSG00000178222
,ENSG00000259755
LINC01629,ENSG00000258602
RN7SL470P,ENSG00000263669
,ENSG00000293310
PCBP1,ENSG00000169564
VPS35L,ENSG00000103544
LINC01505,ENSG00000234323
,ENSG00000303346
C2orf42,ENSG00000115998
LINC03034,ENSG00000259772
DLGAP2-AS1,ENSG00000253267
,ENSG00000287004
,ENSG00000259058
,ENSG00000253354
,ENSG00000303400
,ENSG00000254048
,ENSG00000303418
,ENSG00000297781
,ENSG00000304200
,ENSG00000303440
,ENSG00000297786
,ENSG00000303461
,ENSG00000304210
LINC00645,ENSG00000258548
TMBIM4,ENSG00000155957
,ENSG00000297803
,ENSG00000304213
,ENSG00000297806
,ENSG00000304217
LINC01164,ENSG00000189275
,ENSG00000304219
MOB3A,ENSG00000172081
,ENSG00000303502
,ENSG00000304228
,ENSG00000278744
,ENSG00000303511
,ENSG00000287413
PRMT5-AS1,ENSG00000237054
B4GALT2,ENSG00000117411
RN7SL408P,ENSG00000266875
SGK1,ENSG00000118515
,ENSG00000304237
,ENSG00000287289
,ENSG00000304258
,ENSG00000304298
,ENSG00000254205
SIPA1L1-AS1,ENSG00000259146
,ENSG00000297817
,ENSG00000304330
OLFML2B,ENSG00000162745
,ENSG00000304342
,ENSG00000236842
,ENSG00000253871
CHUK-DT,ENSG00000227492
LINC02352,ENSG00000259448
MIR3159,ENSG00000264603
,ENSG00000256006
SAA1,ENSG00000173432
RPL31P60,ENSG00000239988
MIR1285-2,ENSG00000221238
RPL39P15,ENSG00000231414
RPS26P20,ENSG00000224553
FAAP24,ENSG00000131944
TTC24,ENSG00000187862
DCAF17,ENSG00000115827
,ENSG00000297830
,ENSG00000303546
,ENSG00000294640
,ENSG00000297842
LINC02277,ENSG00000258487
,ENSG00000294709
,ENSG00000297866
C4orf50,ENSG00000181215
,ENSG00000297878
,ENSG00000259420
,ENSG00000297898
,ENSG00000251162
IL20,ENSG00000162891
RNU6-284P,ENSG00000223037
CHORDC1P3,ENSG00000248162
SMIM31,ENSG00000248771
,ENSG00000297963
,ENSG00000297969
,ENSG00000297977
HSP90AB2P,ENSG00000205940
,ENSG00000292984
,ENSG00000258747
BNIP3P41,ENSG00000248302
OR7C1,ENSG00000127530
,ENSG00000292991
,ENSG00000249259
,ENSG00000227304
,ENSG00000294767
,ENSG00000293008
AIDAP2,ENSG00000251429
ZEB2P1,ENSG00000249506
MIR4491,ENSG00000264032
POU2AF1,ENSG00000110777
,ENSG00000303586
,ENSG00000293014
DNASE2B,ENSG00000137976
CIBAR1P2,ENSG00000230219
,ENSG00000289979
,ENSG00000304359
,ENSG00000293019
,ENSG00000303604
CPNE9,ENSG00000144550
,ENSG00000250315
,ENSG00000297988
PCSK4,ENSG00000115257
,ENSG00000293020
,ENSG00000294779
,ENSG00000304400
HSP90AA6P,ENSG00000181359
,ENSG00000298002
,ENSG00000304408
,ENSG00000293021
,ENSG00000304428
,ENSG00000250596
,ENSG00000288875
SLIT3-AS2,ENSG00000254042
HSP90AA4P,ENSG00000205100
,ENSG00000304485
,ENSG00000294795
,ENSG00000293097
LINGO1-AS2,ENSG00000259281
,ENSG00000286551
,ENSG00000304524
,ENSG00000287310
,ENSG00000248863
MIR218-2,ENSG00000207739
,ENSG00000202345
,ENSG00000224097
,ENSG00000279752
MIR585,ENSG00000207619
WDR5CP,ENSG00000293167
OR2L2,ENSG00000203663
SMIM23,ENSG00000185662
,ENSG00000294802
DAP3P2,ENSG00000228507
USP3-AS1,ENSG00000259248
,ENSG00000249138
,ENSG00000234061
OR2L3,ENSG00000198128
,ENSG00000293200
RPS15P4,ENSG00000233762
,ENSG00000304537
RTEL1P1,ENSG00000251441
CYBRD1,ENSG00000071967
,ENSG00000304545
,ENSG00000248840
,ENSG00000303662
,ENSG00000196656
,ENSG00000303665
MRPL42P1,ENSG00000178636
,ENSG00000304557
OR2M4,ENSG00000171180
SELENOP,ENSG00000250722
RNU2-60P,ENSG00000253099
,ENSG00000248924
,ENSG00000255428
,ENSG00000303690
,ENSG00000303727
LARP4,ENSG00000161813
MIR34B,ENSG00000207811
MIR34C,ENSG00000207562
,ENSG00000254980
GUSBP5,ENSG00000236296
,ENSG00000304614
LAYN,ENSG00000204381
TNFRSF14,ENSG00000157873
SYT14P1,ENSG00000215127
LINC01602,ENSG00000205293
FTLP10,ENSG00000250426
,ENSG00000303741
RPSAP36,ENSG00000243175
,ENSG00000205794
,ENSG00000293349
ABCA11P,ENSG00000251595
,ENSG00000293360
,ENSG00000298032
,ENSG00000253376
,ENSG00000298047
,ENSG00000303743
,ENSG00000298079
C2orf74,ENSG00000237651
,ENSG00000298084
,ENSG00000303752
,ENSG00000289607
PCNAP1,ENSG00000249065
,ENSG00000304690
,ENSG00000293361
RNASE2CP,ENSG00000136315
CSN1S2AP,ENSG00000234124
,ENSG00000304699
,ENSG00000289158
,ENSG00000287166
CETN4P,ENSG00000224786
,ENSG00000304773
LINGO1-AS1,ENSG00000259666
TMED11P,ENSG00000215367
,ENSG00000298105
,ENSG00000253896
,ENSG00000298109
,ENSG00000298113
,ENSG00000258471
,ENSG00000298122
,ENSG00000304777
,ENSG00000298129
VAMP9P,ENSG00000284516
,ENSG00000298147
,ENSG00000290667
,ENSG00000298230
,ENSG00000293348
,ENSG00000303804
,ENSG00000298256
,ENSG00000293301
LINC01264,ENSG00000229630
,ENSG00000303831
SMARCA5,ENSG00000153147
,ENSG00000303859
ZNF445,ENSG00000185219
,ENSG00000253986
,ENSG00000298283
,ENSG00000298296
,ENSG00000294833
,ENSG00000298297
,ENSG00000294840
,ENSG00000288779
C15orf32,ENSG00000183643
,ENSG00000303901
TBXAS1,ENSG00000059377
,ENSG00000290952
,ENSG00000304791
,ENSG00000304071
,ENSG00000304794
STAMBP,ENSG00000124356
,ENSG00000304105
,ENSG00000304796
PDE4C,ENSG00000105650
,ENSG00000294852
,ENSG00000304121
SIK2,ENSG00000170145
DNAJA4-DT,ENSG00000259708
LINC01269,ENSG00000258689
,ENSG00000298309
,ENSG00000298315
,ENSG00000288966
NKTR,ENSG00000114857
,ENSG00000304801
,ENSG00000285810
,ENSG00000304805
,ENSG00000304150
,ENSG00000304818
,ENSG00000298320
,ENSG00000298322
,ENSG00000291038
,ENSG00000298323
,ENSG00000294878
,ENSG00000298380
,ENSG00000294907
,ENSG00000260978
,ENSG00000289461
,ENSG00000285758
C10orf95-AS1,ENSG00000269609
,ENSG00000304186
,ENSG00000304191
,ENSG00000294920
,ENSG00000235286
RN7SKP273,ENSG00000223324
,ENSG00000258970
,ENSG00000304220
BTG4,ENSG00000137707
,ENSG00000304283
,ENSG00000294935
,ENSG00000294942
,ENSG00000294959
,ENSG00000294961
,ENSG00000304295
FAM169BP,ENSG00000293555
,ENSG00000304296
LINC00648,ENSG00000259129
,ENSG00000304861
,ENSG00000304872
,ENSG00000304882
,ENSG00000253427
,ENSG00000295020
C8orf44,ENSG00000288596
,ENSG00000295030
UBE2Q2P13,ENSG00000290760
PPIAP77,ENSG00000249092
PRELID3BP4,ENSG00000251163
CBX3P3,ENSG00000250045
RNU6-482P,ENSG00000212370
,ENSG00000200051
ALB,ENSG00000163631
SQLE-DT,ENSG00000253513
MIR6831,ENSG00000283717
,ENSG00000292256
,ENSG00000304969
HOATZ,ENSG00000183644
,ENSG00000298408
,ENSG00000298413
HNRNPH1,ENSG00000169045
LINC02870,ENSG00000180066
,ENSG00000304345
,ENSG00000253642
,ENSG00000275630
,ENSG00000304372
,ENSG00000279140
,ENSG00000298462
,ENSG00000304498
,ENSG00000298480
,ENSG00000304510
,ENSG00000304578
,ENSG00000304580
TMEM86A,ENSG00000151117
,ENSG00000288795
LINC02895,ENSG00000259380
,ENSG00000285300
,ENSG00000298523
,ENSG00000304787
,ENSG00000298532
,ENSG00000304827
,ENSG00000304903
,ENSG00000285739
LINC00845,ENSG00000227244
,ENSG00000304912
FAM181A-AS1,ENSG00000258584
PRAMEF9,ENSG00000204505
IGSF22,ENSG00000179057
LINC02345,ENSG00000259225
,ENSG00000303739
,ENSG00000303814
SPSB3,ENSG00000162032
OR2T35,ENSG00000177151
,ENSG00000253557
,ENSG00000303816
,ENSG00000298566
OR10K2,ENSG00000180708
,ENSG00000303832
,ENSG00000303848
OXA1L-DT,ENSG00000258458
RBM15,ENSG00000162775
,ENSG00000303903
,ENSG00000298582
,ENSG00000298595
,ENSG00000303948
,ENSG00000298602
,ENSG00000289989
,ENSG00000298616
LINC01852,ENSG00000236914
,ENSG00000298617
ANKRD19P,ENSG00000291168
,ENSG00000298626
,ENSG00000295179
,ENSG00000298639
,ENSG00000304974
,ENSG00000298678
,ENSG00000295197
,ENSG00000295199
JMJD4,ENSG00000081692
,ENSG00000295231
LINC02332,ENSG00000259054
,ENSG00000295302
,ENSG00000295311
,ENSG00000298708
,ENSG00000295319
,ENSG00000237002
,ENSG00000295350
SPATA41,ENSG00000189419
KLHDC7A,ENSG00000179023
,ENSG00000304991
,ENSG00000298737
,ENSG00000305001
MTX1,ENSG00000173171
,ENSG00000305009
,ENSG00000298785
RASA2,ENSG00000155903
PTPN5,ENSG00000110786
,ENSG00000259003
,ENSG00000295388
LINC02244,ENSG00000259590
,ENSG00000298794
DIO2-AS1,ENSG00000258766
,ENSG00000298814
,ENSG00000298820
,ENSG00000298823
,ENSG00000273360
,ENSG00000305170
,ENSG00000288107
,ENSG00000305238
,ENSG00000305248
,ENSG00000295407
,ENSG00000305328
,ENSG00000289028
LINC02292,ENSG00000258630
,ENSG00000295542
,ENSG00000259702
,ENSG00000228302
RPS29P32,ENSG00000276703
RNA5SP218,ENSG00000200058
RNU6-1286P,ENSG00000206598
,ENSG00000207403
,ENSG00000224919
,ENSG00000220447
,ENSG00000272714
SLC18A2-AS1,ENSG00000225936
ARL8A,ENSG00000143862
GJA1,ENSG00000152661
,ENSG00000254194
,ENSG00000303954
,ENSG00000305377
,ENSG00000305385
RNU4-35P,ENSG00000199458
,ENSG00000254201
,ENSG00000219784
,ENSG00000305387
,ENSG00000290789
,ENSG00000298933
,ENSG00000295638
,ENSG00000303962
,ENSG00000305406
BTN2A1,ENSG00000112763
SYNPO2L-AS1,ENSG00000271848
,ENSG00000295683
,ENSG00000305056
SAMD4A-AS1,ENSG00000285774
,ENSG00000303968
LY6E-DT,ENSG00000247317
,ENSG00000295691
FAM74A3,ENSG00000303974
,ENSG00000295705
KIFC3,ENSG00000140859
,ENSG00000295789
,ENSG00000295822
,ENSG00000303981
TAFA1,ENSG00000183662
,ENSG00000289137
GPR37L1,ENSG00000170075
SMASR,ENSG00000259289
,ENSG00000303985
,ENSG00000303992
ADPGK-AS1,ENSG00000260898
RASA4B,ENSG00000170667
,ENSG00000305102
SELENOK,ENSG00000113811
LINC01467,ENSG00000258977
SNX27,ENSG00000143376
FRMD3-AS1,ENSG00000229109
,ENSG00000305108
ZSCAN5C,ENSG00000204532
,ENSG00000295919
,ENSG00000305122
,ENSG00000295937
PINLYP,ENSG00000234465
LINC00710,ENSG00000229240
,ENSG00000305123
,ENSG00000259774
,ENSG00000305126
,ENSG00000253699
,ENSG00000304025
,ENSG00000286451
,ENSG00000305453
SCAP,ENSG00000114650
,ENSG00000258736
,ENSG00000223446
OXR1-AS1,ENSG00000253582
,ENSG00000305651
,ENSG00000305687
YTHDF3-DT,ENSG00000270673
,ENSG00000295958
,ENSG00000305199
,ENSG00000296016
,ENSG00000253238
,ENSG00000296079
,ENSG00000304058
,ENSG00000296092
,ENSG00000296146
,ENSG00000260642
,ENSG00000304072
SELENOV,ENSG00000186838
,ENSG00000286998
ABT1,ENSG00000146109
,ENSG00000296197
MRGPRX8P,ENSG00000276789
,ENSG00000304091
,ENSG00000255511
,ENSG00000286474
MRGPRX6P,ENSG00000254541
,ENSG00000296198
,ENSG00000271071
MRGPRX5P,ENSG00000255536
MRGPRX11P,ENSG00000254738
,ENSG00000290387
ZNF322,ENSG00000181315
MRGPRX10P,ENSG00000254720
NLRP11,ENSG00000179873
MRGPRX9P,ENSG00000255424
MRGPRX2,ENSG00000183695
MRGPRX1,ENSG00000170255
,ENSG00000304113
,ENSG00000305710
,ENSG00000304128
,ENSG00000254648
GLIS3-AS1,ENSG00000237009
,ENSG00000305743
JAM3,ENSG00000166086
,ENSG00000304236
,ENSG00000305875
,ENSG00000305984
,ENSG00000304245
,ENSG00000306004
,ENSG00000304253
,ENSG00000306009
VEZT,ENSG00000028203
,ENSG00000304289
,ENSG00000306058
,ENSG00000304293
,ENSG00000306082
,ENSG00000306097
,ENSG00000306138
,ENSG00000304312
LINC01288,ENSG00000254344
,ENSG00000285571
,ENSG00000258866
,ENSG00000261584
H2BC4,ENSG00000180596
,ENSG00000306173
,ENSG00000304317
,ENSG00000305223
,ENSG00000296250
,ENSG00000258744
,ENSG00000305232
,ENSG00000304343
,ENSG00000259676
,ENSG00000305259
,ENSG00000291336
,ENSG00000291338
,ENSG00000287677
,ENSG00000290586
GUSBP2,ENSG00000241549
,ENSG00000296414
,ENSG00000258711
POM121L6P,ENSG00000243307
,ENSG00000290673
,ENSG00000272312
VN1R12P,ENSG00000220581
RNU6-215P,ENSG00000202039
STXBP5,ENSG00000164506
,ENSG00000306259
WIPI2,ENSG00000157954
,ENSG00000306262
,ENSG00000306271
,ENSG00000296437
,ENSG00000306292
,ENSG00000288901
,ENSG00000306308
,ENSG00000306313
LINC02253,ENSG00000259485
,ENSG00000305273
MAP3K9-DT,ENSG00000259153
TNFRSF10B-AS1,ENSG00000246130
,ENSG00000305312
,ENSG00000287812
,ENSG00000305354
VN1R4,ENSG00000228567
ARHGAP35,ENSG00000160007
,ENSG00000305379
,ENSG00000305386
,ENSG00000298969
,ENSG00000306372
,ENSG00000298970
LINC02655,ENSG00000231082
,ENSG00000306386
,ENSG00000304350
NPAS1,ENSG00000130751
SHISA5,ENSG00000164054
PAPOLA-DT,ENSG00000260806
,ENSG00000304356
,ENSG00000304377
,ENSG00000306447
,ENSG00000305392
,ENSG00000306522
,ENSG00000305403
,ENSG00000305407
,ENSG00000298990
,ENSG00000178107
LINC02603,ENSG00000230262
,ENSG00000298998
,ENSG00000299012
,ENSG00000305414
,ENSG00000299014
,ENSG00000306597
,ENSG00000305426
,ENSG00000299019
,ENSG00000258792
,ENSG00000254321
,ENSG00000299035
SORCS2,ENSG00000184985
PTP4A2P2,ENSG00000254481
,ENSG00000299058
CAMSAP1-DT,ENSG00000238058
,ENSG00000254616
,ENSG00000305465
VPS26B,ENSG00000151502
,ENSG00000299061
,ENSG00000286798
,ENSG00000299071
,ENSG00000299072
,ENSG00000250734
,ENSG00000286993
MIRLET7A1HG,ENSG00000269929
CELF3,ENSG00000159409
,ENSG00000305478
ZNF37BP,ENSG00000293313
,ENSG00000257959
LINC00923,ENSG00000251209
CFAP99,ENSG00000206113
,ENSG00000305479
,ENSG00000306627
,ENSG00000305483
GTF2A1-AS1,ENSG00000273783
,ENSG00000305490
,ENSG00000304450
,ENSG00000305499
LURAP1L-AS1,ENSG00000235448
,ENSG00000306649
,ENSG00000305506
,ENSG00000306652
,ENSG00000284684
,ENSG00000305519
,ENSG00000306661
,ENSG00000305535
GAB1,ENSG00000109458
,ENSG00000306671
,ENSG00000305599
,ENSG00000305604
SNHG10,ENSG00000247092
,ENSG00000305609
,ENSG00000305693
DCTN6-DT,ENSG00000271869
SLC29A4,ENSG00000164638
,ENSG00000304460
,ENSG00000305737
,ENSG00000304486
TMEM160,ENSG00000130748
LINC02209,ENSG00000253279
,ENSG00000289166
THYN1,ENSG00000151500
ZC3H4,ENSG00000130749
,ENSG00000305749
,ENSG00000305752
,ENSG00000287222
,ENSG00000305763
LINC02950,ENSG00000254153
,ENSG00000306681
,ENSG00000305765
,ENSG00000306689
EBF1,ENSG00000164330
,ENSG00000305769
,ENSG00000306731
,ENSG00000304528
E2F5-DT,ENSG00000260493
,ENSG00000306730
,ENSG00000227150
,ENSG00000304547
SAE1,ENSG00000142230
,ENSG00000306743
,ENSG00000304572
,ENSG00000306760
,ENSG00000306765
,ENSG00000306832
,ENSG00000304582
,ENSG00000304586
,ENSG00000306848
CCDC174,ENSG00000154781
,ENSG00000305898
MIR181A2HG,ENSG00000224020
,ENSG00000305900
,ENSG00000241269
,ENSG00000306917
,ENSG00000305904
,ENSG00000224945
,ENSG00000261242
ZFHX4-AS1,ENSG00000253661
CAMK2B,ENSG00000058404
RIIAD1,ENSG00000178796
,ENSG00000306974
,ENSG00000275329
,ENSG00000307015
,ENSG00000258561
ST3GAL1P1,ENSG00000250656
,ENSG00000270228
,ENSG00000307058
,ENSG00000259135
,ENSG00000270292
GNRHR,ENSG00000109163
ACAD8,ENSG00000151498
,ENSG00000202374
TMPRSS11CP,ENSG00000232398
,ENSG00000236940
MRPL9,ENSG00000143436
TMPRSS11D,ENSG00000153802
LINC02298,ENSG00000257556
KCNIP1,ENSG00000182132
MIR31HG,ENSG00000171889
PHF7,ENSG00000010318
,ENSG00000305930
IL22RA2,ENSG00000164485
,ENSG00000305932
,ENSG00000305949
PARAIL,ENSG00000251136
,ENSG00000259403
LINC02348,ENSG00000286733
BBC3,ENSG00000105327
,ENSG00000296623
,ENSG00000296637
,ENSG00000296638
,ENSG00000296647
,ENSG00000296667
,ENSG00000259320
,ENSG00000219666
TMPRSS11A,ENSG00000187054
B3GALNT2P1,ENSG00000218725
,ENSG00000219302
TMEM244,ENSG00000203756
,ENSG00000296673
,ENSG00000296689
,ENSG00000296711
,ENSG00000289271
RPL21P67,ENSG00000219776
OAZ3,ENSG00000143450
MIR3190,ENSG00000265134
MIR3191,ENSG00000284411
,ENSG00000290689
,ENSG00000286669
ARG1,ENSG00000118520
CCDC9,ENSG00000105321
SH2B1,ENSG00000178188
,ENSG00000293343
EVA1CP2,ENSG00000271977
,ENSG00000299204
FAM86EP,ENSG00000251669
,ENSG00000299224
,ENSG00000229311
,ENSG00000299238
,ENSG00000288589
,ENSG00000273447
,ENSG00000253858
,ENSG00000259002
GPRIN3,ENSG00000185477
,ENSG00000287057
KCNIP1-AS1,ENSG00000253591
,ENSG00000285587
ERCC6L2-AS1,ENSG00000175611
GABRP,ENSG00000094755
,ENSG00000254442
MTND2P31,ENSG00000251252
GLB1L3,ENSG00000166105
,ENSG00000250497
C9orf78P2,ENSG00000224569
MDM2,ENSG00000135679
LINC01085,ENSG00000248698
,ENSG00000251412
LINC01519,ENSG00000237267
,ENSG00000286636
,ENSG00000248425
,ENSG00000251213
WDR6,ENSG00000178252
,ENSG00000289210
,ENSG00000307114
FBXO8,ENSG00000164117
,ENSG00000299296
INAFM1,ENSG00000257704
,ENSG00000307120
,ENSG00000299307
,ENSG00000307140
,ENSG00000307190
,ENSG00000299318
NACC1,ENSG00000160877
,ENSG00000307194
KCNMA1-AS2,ENSG00000225497
,ENSG00000307203
,ENSG00000307209
,ENSG00000236958
LINC00867,ENSG00000232139
,ENSG00000289290
,ENSG00000232937
,ENSG00000307255
,ENSG00000307271
,ENSG00000269489
MIA2-AS1,ENSG00000258940
PSMD8,ENSG00000099341
LINGO4,ENSG00000213171
,ENSG00000307333
LINC02321,ENSG00000258884
THEM5,ENSG00000196407
CDKN2B-AS1,ENSG00000240498
THEM4,ENSG00000159445
OR5T3,ENSG00000172489
OR52E5,ENSG00000277932
,ENSG00000307352
,ENSG00000307417
,ENSG00000299423
DEAF1,ENSG00000177030
,ENSG00000299437
MED23,ENSG00000112282
,ENSG00000299483
,ENSG00000299486
KRT8P28,ENSG00000223810
CFAP58-DT,ENSG00000231233
S100A10,ENSG00000197747
,ENSG00000299501
,ENSG00000226426
,ENSG00000307462
,ENSG00000307477
,ENSG00000307479
RNU6-355P,ENSG00000222359
LINC02305,ENSG00000258532
STIL,ENSG00000123473
FTO,ENSG00000140718
CEP44,ENSG00000164118
,ENSG00000307514
AP3D1,ENSG00000065000
,ENSG00000296752
RN7SL623P,ENSG00000244501
,ENSG00000253966
,ENSG00000307639
PLCXD3,ENSG00000182836
,ENSG00000258670
,ENSG00000290688
TENT2,ENSG00000164329
,ENSG00000286040
,ENSG00000228683
ACVR1C,ENSG00000123612
,ENSG00000307731
,ENSG00000307737
,ENSG00000307744
,ENSG00000286099
FAM88E,ENSG00000237357
,ENSG00000307754
,ENSG00000299544
,ENSG00000307766
,ENSG00000299548
,ENSG00000307769
TKT,ENSG00000163931
,ENSG00000307786
,ENSG00000299560
LINC01147,ENSG00000258826
,ENSG00000299562
,ENSG00000306000
LINC02667,ENSG00000224190
,ENSG00000306005
,ENSG00000254031
DNMBP-AS1,ENSG00000227695
,ENSG00000306055
,ENSG00000285712
,ENSG00000306077
,ENSG00000306080
,ENSG00000306089
,ENSG00000258975
,ENSG00000306096
,ENSG00000306106
,ENSG00000306133
SHANK2,ENSG00000162105
,ENSG00000248964
,ENSG00000249875
,ENSG00000248305
,ENSG00000248795
,ENSG00000250977
,ENSG00000258875
ACVR1,ENSG00000115170
,ENSG00000249262
,ENSG00000306199
NUDT9,ENSG00000170502
,ENSG00000253470
SLC16A12-AS1,ENSG00000234452
LINC01492,ENSG00000225564
,ENSG00000254086
,ENSG00000307905
,ENSG00000307944
,ENSG00000299623
DHRS4-AS1,ENSG00000215256
,ENSG00000259876
,ENSG00000274834
,ENSG00000287467
CPPED1,ENSG00000103381
,ENSG00000299631
